Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,+/-,MATCHUP
Terry Rozier,24.383333333333333,3.0,7.0,42.9,3.0,6.0,50.0,2.0,2.0,100.0,0.0,7.0,7.0,4.0,1.0,2.0,1.0,4.0,11.0,17.0,"DEC 06, 2018 - BOS vs. NYK"
Brad Wanamaker,2.716666666666667,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,"DEC 06, 2018 - BOS vs. NYK"
Guerschon Yabusele,2.716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,"DEC 06, 2018 - BOS vs. NYK"
Semi Ojeleye,2.716666666666667,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,"DEC 06, 2018 - BOS vs. NYK"
Jayson Tatum F,35.31666666666667,7.0,15.0,46.7,3.0,9.0,33.3,2.0,2.0,100.0,0.0,9.0,9.0,2.0,2.0,1.0,0.0,3.0,19.0,-3.0,"DEC 01, 2018 - BOS @ MIN"
Marcus Morris Sr. F,27.05,5.0,10.0,50.0,4.0,7.0,57.1,2.0,2.0,100.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,5.0,16.0,-3.0,"DEC 01, 2018 - BOS @ MIN"
Al Horford C,32.266666666666666,7.0,11.0,63.6,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,3.0,15.0,3.0,"DEC 01, 2018 - BOS @ MIN"
Marcus Smart G,27.533333333333335,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,3.0,6.0,1.0,"DEC 01, 2018 - BOS @ MIN"
Kyrie Irving G,34.75,6.0,15.0,40.0,2.0,8.0,25.0,7.0,7.0,100.0,0.0,3.0,3.0,9.0,4.0,0.0,0.0,3.0,21.0,12.0,"DEC 01, 2018 - BOS @ MIN"
Gordon Hayward,29.766666666666666,8.0,16.0,50.0,4.0,5.0,80.0,10.0,10.0,100.0,3.0,6.0,9.0,8.0,2.0,2.0,0.0,0.0,30.0,14.0,"DEC 01, 2018 - BOS @ MIN"
Aron Baynes,16.516666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,5.0,0.0,6.0,"DEC 01, 2018 - BOS @ MIN"
Terry Rozier,20.566666666666666,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,7.0,8.0,"DEC 01, 2018 - BOS @ MIN"
Semi Ojeleye,7.783333333333333,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DEC 01, 2018 - BOS @ MIN"
Daniel Theis,8.466666666666667,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,7.0,"DEC 01, 2018 - BOS @ MIN"
Robert Williams III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DEC 01, 2018 - BOS @ MIN"
Jayson Tatum F,20.45,5.0,12.0,41.7,1.0,3.0,33.3,2.0,2.0,100.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,13.0,12.0,"NOV 30, 2018 - BOS vs. CLE"
Marcus Morris Sr. F,26.066666666666666,4.0,9.0,44.4,2.0,4.0,50.0,5.0,5.0,100.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,15.0,24.0,"NOV 30, 2018 - BOS vs. CLE"
Aron Baynes C,22.8,4.0,7.0,57.1,0.0,1.0,0.0,2.0,2.0,100.0,2.0,7.0,9.0,3.0,2.0,0.0,0.0,4.0,10.0,28.0,"NOV 30, 2018 - BOS vs. CLE"
Marcus Smart G,29.233333333333334,5.0,7.0,71.4,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,0.0,3.0,1.0,1.0,12.0,33.0,"NOV 30, 2018 - BOS vs. CLE"
Kyrie Irving G,27.083333333333332,11.0,15.0,73.3,5.0,7.0,71.4,2.0,4.0,50.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,2.0,29.0,26.0,"NOV 30, 2018 - BOS vs. CLE"
Gordon Hayward,23.883333333333333,6.0,9.0,66.7,1.0,3.0,33.3,1.0,1.0,100.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0,3.0,14.0,16.0,"NOV 30, 2018 - BOS vs. CLE"
Terry Rozier,20.633333333333333,4.0,8.0,50.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,10.0,-3.0,"NOV 30, 2018 - BOS vs. CLE"
Daniel Theis,17.366666666666667,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,3.0,3.0,2.0,"NOV 30, 2018 - BOS vs. CLE"
Guerschon Yabusele,15.133333333333333,2.0,7.0,28.6,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,"NOV 30, 2018 - BOS vs. CLE"
Semi Ojeleye,14.633333333333333,2.0,4.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,"NOV 30, 2018 - BOS vs. CLE"
Brad Wanamaker,9.1,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,"NOV 30, 2018 - BOS vs. CLE"
Robert Williams III,7.833333333333333,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,"NOV 30, 2018 - BOS vs. CLE"
PJ Dozier,5.783333333333333,3.0,5.0,60.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,"NOV 30, 2018 - BOS vs. CLE"
Jayson Tatum F,34.85,7.0,14.0,50.0,2.0,4.0,50.0,4.0,4.0,100.0,2.0,5.0,7.0,1.0,1.0,3.0,1.0,3.0,20.0,29.0,"NOV 26, 2018 - BOS @ NOP"
Marcus Morris Sr. F,30.35,8.0,14.0,57.1,3.0,7.0,42.9,0.0,0.0,0.0,4.0,7.0,11.0,3.0,1.0,0.0,0.0,4.0,19.0,9.0,"NOV 26, 2018 - BOS @ NOP"
Al Horford C,32.166666666666664,8.0,15.0,53.3,3.0,4.0,75.0,1.0,1.0,100.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,20.0,11.0,"NOV 26, 2018 - BOS @ NOP"
Marcus Smart G,39.68333333333333,3.0,8.0,37.5,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,8.0,12.0,"NOV 26, 2018 - BOS @ NOP"
Kyrie Irving G,31.95,10.0,22.0,45.5,5.0,10.0,50.0,1.0,1.0,100.0,2.0,3.0,5.0,10.0,6.0,5.0,0.0,2.0,26.0,24.0,"NOV 26, 2018 - BOS @ NOP"
Gordon Hayward,23.166666666666668,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,5.0,-8.0,"NOV 26, 2018 - BOS @ NOP"
Aron Baynes,20.1,2.0,4.0,50.0,0.0,0.0,0.0,3.0,4.0,75.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,5.0,7.0,5.0,"NOV 26, 2018 - BOS @ NOP"
Guerschon Yabusele,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,"NOV 26, 2018 - BOS @ NOP"
Terry Rozier,18.833333333333332,6.0,12.0,50.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,14.0,5.0,"NOV 26, 2018 - BOS @ NOP"
Semi Ojeleye,5.516666666666667,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,"NOV 26, 2018 - BOS @ NOP"
Robert Williams III,1.7166666666666666,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,"NOV 26, 2018 - BOS @ NOP"
Jayson Tatum F,36.4,9.0,14.0,64.3,3.0,6.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,21.0,3.0,"NOV 24, 2018 - BOS @ DAL"
Al Horford F,31.366666666666667,3.0,11.0,27.3,2.0,5.0,40.0,0.0,0.0,0.0,1.0,7.0,8.0,1.0,2.0,1.0,0.0,2.0,8.0,3.0,"NOV 24, 2018 - BOS @ DAL"
Marcus Morris Sr. C,29.633333333333333,6.0,10.0,60.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,1.0,0.0,4.0,13.0,-9.0,"NOV 24, 2018 - BOS @ DAL"
Jaylen Brown G,30.4,7.0,9.0,77.8,0.0,0.0,0.0,2.0,2.0,100.0,0.0,5.0,5.0,0.0,2.0,1.0,1.0,3.0,16.0,-11.0,"NOV 24, 2018 - BOS @ DAL"
Kyrie Irving G,34.55,9.0,24.0,37.5,0.0,5.0,0.0,1.0,1.0,100.0,2.0,3.0,5.0,6.0,5.0,2.0,1.0,2.0,19.0,-10.0,"NOV 24, 2018 - BOS @ DAL"
Marcus Smart,25.166666666666668,5.0,8.0,62.5,3.0,4.0,75.0,6.0,6.0,100.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,3.0,19.0,-11.0,"NOV 24, 2018 - BOS @ DAL"
Aron Baynes,16.633333333333333,1.0,4.0,25.0,0.0,2.0,0.0,2.0,2.0,100.0,3.0,6.0,9.0,1.0,2.0,0.0,0.0,2.0,4.0,-12.0,"NOV 24, 2018 - BOS @ DAL"
Semi Ojeleye,18.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"NOV 24, 2018 - BOS @ DAL"
Terry Rozier,17.283333333333335,1.0,6.0,16.7,1.0,3.0,33.3,1.0,2.0,50.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,"NOV 24, 2018 - BOS @ DAL"
Jayson Tatum F,22.933333333333334,6.0,11.0,54.5,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,14.0,10.0,"NOV 23, 2018 - BOS @ ATL"
Marcus Morris Sr. F,24.45,3.0,10.0,30.0,2.0,7.0,28.6,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,8.0,7.0,"NOV 23, 2018 - BOS @ ATL"
Aron Baynes C,23.033333333333335,5.0,7.0,71.4,1.0,1.0,100.0,5.0,5.0,100.0,3.0,6.0,9.0,4.0,2.0,0.0,1.0,4.0,16.0,16.0,"NOV 23, 2018 - BOS @ ATL"
Jaylen Brown G,21.3,4.0,7.0,57.1,0.0,3.0,0.0,2.0,4.0,50.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,10.0,2.0,"NOV 23, 2018 - BOS @ ATL"
Kyrie Irving G,19.8,4.0,11.0,36.4,3.0,7.0,42.9,2.0,2.0,100.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,3.0,13.0,9.0,"NOV 23, 2018 - BOS @ ATL"
Gordon Hayward,22.05,4.0,7.0,57.1,1.0,3.0,33.3,2.0,2.0,100.0,0.0,5.0,5.0,4.0,1.0,0.0,2.0,2.0,11.0,20.0,"NOV 23, 2018 - BOS @ ATL"
Marcus Smart,23.216666666666665,1.0,6.0,16.7,0.0,3.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,7.0,1.0,3.0,1.0,3.0,4.0,15.0,"NOV 23, 2018 - BOS @ ATL"
Terry Rozier,25.066666666666666,5.0,11.0,45.5,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,3.0,12.0,8.0,"NOV 23, 2018 - BOS @ ATL"
Daniel Theis,15.9,3.0,4.0,75.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,6.0,7.0,6.0,"NOV 23, 2018 - BOS @ ATL"
Semi Ojeleye,23.55,3.0,11.0,27.3,1.0,5.0,20.0,1.0,2.0,50.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,1.0,8.0,11.0,"NOV 23, 2018 - BOS @ ATL"
Robert Williams III,8.616666666666667,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,-7.0,"NOV 23, 2018 - BOS @ ATL"
Brad Wanamaker,7.283333333333333,1.0,1.0,100.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,-9.0,"NOV 23, 2018 - BOS @ ATL"
Guerschon Yabusele,2.8,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,"NOV 23, 2018 - BOS @ ATL"
Jayson Tatum F,29.0,4.0,12.0,33.3,1.0,1.0,100.0,6.0,9.0,66.7,3.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,15.0,-12.0,"NOV 21, 2018 - BOS vs. NYK"
Al Horford F,35.3,7.0,11.0,63.6,2.0,2.0,100.0,3.0,4.0,75.0,3.0,4.0,7.0,5.0,0.0,1.0,3.0,0.0,19.0,-1.0,"NOV 21, 2018 - BOS vs. NYK"
Aron Baynes C,11.75,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,-2.0,"NOV 21, 2018 - BOS vs. NYK"
Jaylen Brown G,25.966666666666665,4.0,10.0,40.0,0.0,3.0,0.0,3.0,6.0,50.0,1.0,4.0,5.0,0.0,2.0,2.0,2.0,2.0,11.0,-15.0,"NOV 21, 2018 - BOS vs. NYK"
Kyrie Irving G,36.96666666666667,9.0,25.0,36.0,2.0,9.0,22.2,2.0,2.0,100.0,3.0,3.0,6.0,13.0,2.0,3.0,1.0,1.0,22.0,13.0,"NOV 21, 2018 - BOS vs. NYK"
Marcus Morris Sr.,29.983333333333334,7.0,13.0,53.8,3.0,6.0,50.0,4.0,4.0,100.0,1.0,7.0,8.0,4.0,1.0,1.0,0.0,4.0,21.0,4.0,"NOV 21, 2018 - BOS vs. NYK"
Gordon Hayward,31.583333333333332,6.0,14.0,42.9,2.0,7.0,28.6,5.0,5.0,100.0,0.0,7.0,7.0,3.0,1.0,2.0,0.0,1.0,19.0,10.0,"NOV 21, 2018 - BOS vs. NYK"
Terry Rozier,15.866666666666667,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-15.0,"NOV 21, 2018 - BOS vs. NYK"
Marcus Smart,19.933333333333334,1.0,4.0,25.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,5.0,4.0,1.0,1.0,0.0,1.0,2.0,-13.0,"NOV 21, 2018 - BOS vs. NYK"
Daniel Theis,3.65,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-9.0,"NOV 21, 2018 - BOS vs. NYK"
Jayson Tatum F,30.466666666666665,8.0,15.0,53.3,1.0,4.0,25.0,3.0,6.0,50.0,1.0,5.0,6.0,2.0,0.0,1.0,1.0,1.0,20.0,-9.0,"NOV 19, 2018 - BOS @ CHA"
Aron Baynes F,7.366666666666666,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,-7.0,"NOV 19, 2018 - BOS @ CHA"
Al Horford C,30.966666666666665,4.0,6.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,3.0,3.0,8.0,-10.0,"NOV 19, 2018 - BOS @ CHA"
Jaylen Brown G,19.416666666666668,4.0,6.0,66.7,1.0,3.0,33.3,1.0,2.0,50.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,10.0,5.0,"NOV 19, 2018 - BOS @ CHA"
Kyrie Irving G,33.7,12.0,25.0,48.0,1.0,8.0,12.5,2.0,3.0,66.7,2.0,3.0,5.0,11.0,2.0,2.0,0.0,4.0,27.0,6.0,"NOV 19, 2018 - BOS @ CHA"
Gordon Hayward,30.816666666666666,1.0,6.0,16.7,0.0,3.0,0.0,2.0,2.0,100.0,2.0,6.0,8.0,4.0,2.0,2.0,0.0,0.0,4.0,-2.0,"NOV 19, 2018 - BOS @ CHA"
Marcus Morris Sr.,25.583333333333332,3.0,8.0,37.5,0.0,2.0,0.0,3.0,3.0,100.0,0.0,8.0,8.0,1.0,3.0,0.0,0.0,0.0,9.0,-9.0,"NOV 19, 2018 - BOS @ CHA"
Marcus Smart,26.333333333333332,4.0,7.0,57.1,4.0,6.0,66.7,2.0,2.0,100.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,14.0,-12.0,"NOV 19, 2018 - BOS @ CHA"
Daniel Theis,15.883333333333333,5.0,6.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,10.0,7.0,"NOV 19, 2018 - BOS @ CHA"
Terry Rozier,19.466666666666665,3.0,6.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,0.0,4.0,8.0,6.0,"NOV 19, 2018 - BOS @ CHA"
Jayson Tatum F,23.533333333333335,5.0,11.0,45.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,2.0,0.0,0.0,0.0,10.0,-13.0,"NOV 17, 2018 - BOS vs. UTA"
Gordon Hayward F,26.066666666666666,3.0,7.0,42.9,0.0,2.0,0.0,1.0,1.0,100.0,1.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0,7.0,-11.0,"NOV 17, 2018 - BOS vs. UTA"
Al Horford C,21.25,4.0,7.0,57.1,1.0,4.0,25.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,3.0,1.0,2.0,2.0,9.0,-13.0,"NOV 17, 2018 - BOS vs. UTA"
Jaylen Brown G,24.716666666666665,1.0,9.0,11.1,1.0,6.0,16.7,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,-7.0,"NOV 17, 2018 - BOS vs. UTA"
Kyrie Irving G,30.366666666666667,8.0,16.0,50.0,1.0,2.0,50.0,3.0,5.0,60.0,2.0,6.0,8.0,1.0,1.0,2.0,0.0,5.0,20.0,-10.0,"NOV 17, 2018 - BOS vs. UTA"
Marcus Smart,16.633333333333333,2.0,4.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,-13.0,"NOV 17, 2018 - BOS vs. UTA"
Daniel Theis,12.383333333333333,3.0,4.0,75.0,0.0,0.0,0.0,1.0,4.0,25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,"NOV 17, 2018 - BOS vs. UTA"
Marcus Morris Sr.,19.816666666666666,1.0,7.0,14.3,0.0,4.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,-11.0,"NOV 17, 2018 - BOS vs. UTA"
Terry Rozier,20.933333333333334,2.0,9.0,22.2,0.0,6.0,0.0,0.0,3.0,0.0,1.0,6.0,7.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0,"NOV 17, 2018 - BOS vs. UTA"
Aron Baynes,14.366666666666667,2.0,5.0,40.0,1.0,1.0,100.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,-4.0,"NOV 17, 2018 - BOS vs. UTA"
Semi Ojeleye,12.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,"NOV 17, 2018 - BOS vs. UTA"
Brad Wanamaker,8.966666666666667,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,"NOV 17, 2018 - BOS vs. UTA"
Guerschon Yabusele,8.966666666666667,2.0,5.0,40.0,1.0,2.0,50.0,4.0,4.0,100.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,9.0,5.0,"NOV 17, 2018 - BOS vs. UTA"
Jayson Tatum F,37.55,8.0,13.0,61.5,2.0,4.0,50.0,3.0,4.0,75.0,1.0,6.0,7.0,1.0,3.0,2.0,1.0,4.0,21.0,8.0,"NOV 16, 2018 - BOS vs. TOR"
Gordon Hayward F,39.05,4.0,8.0,50.0,1.0,4.0,25.0,6.0,6.0,100.0,1.0,4.0,5.0,5.0,2.0,4.0,0.0,3.0,15.0,18.0,"NOV 16, 2018 - BOS vs. TOR"
Al Horford C,35.233333333333334,5.0,9.0,55.6,1.0,2.0,50.0,0.0,0.0,0.0,1.0,8.0,9.0,2.0,1.0,0.0,2.0,2.0,11.0,-5.0,"NOV 16, 2018 - BOS vs. TOR"
Jaylen Brown G,25.333333333333332,3.0,11.0,27.3,1.0,5.0,20.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,7.0,3.0,"NOV 16, 2018 - BOS vs. TOR"
Kyrie Irving G,38.55,18.0,26.0,69.2,3.0,6.0,50.0,4.0,6.0,66.7,0.0,2.0,2.0,11.0,3.0,3.0,1.0,3.0,43.0,9.0,"NOV 16, 2018 - BOS vs. TOR"
Marcus Smart,18.633333333333333,2.0,5.0,40.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,5.0,5.0,1.0,4.0,0.0,0.0,3.0,5.0,-17.0,"NOV 16, 2018 - BOS vs. TOR"
Marcus Morris Sr.,33.06666666666667,4.0,8.0,50.0,1.0,2.0,50.0,2.0,3.0,66.7,1.0,6.0,7.0,0.0,2.0,0.0,0.0,3.0,11.0,11.0,"NOV 16, 2018 - BOS vs. TOR"
Terry Rozier,19.833333333333332,2.0,6.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,-4.0,"NOV 16, 2018 - BOS vs. TOR"
Aron Baynes,17.766666666666666,1.0,3.0,33.3,0.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,3.0,6.0,12.0,"NOV 16, 2018 - BOS vs. TOR"
Jayson Tatum F,26.65,5.0,14.0,35.7,4.0,8.0,50.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,2.0,1.0,0.0,2.0,14.0,6.0,"NOV 14, 2018 - BOS vs. CHI"
Gordon Hayward F,28.733333333333334,4.0,12.0,33.3,1.0,4.0,25.0,2.0,3.0,66.7,2.0,2.0,4.0,4.0,1.0,3.0,0.0,1.0,11.0,24.0,"NOV 14, 2018 - BOS vs. CHI"
Al Horford C,20.05,4.0,6.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,0.0,1.0,2.0,0.0,10.0,13.0,"NOV 14, 2018 - BOS vs. CHI"
Jaylen Brown G,25.383333333333333,8.0,14.0,57.1,2.0,4.0,50.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,1.0,0.0,1.0,18.0,12.0,"NOV 14, 2018 - BOS vs. CHI"
Kyrie Irving G,27.75,6.0,8.0,75.0,1.0,1.0,100.0,4.0,4.0,100.0,1.0,5.0,6.0,7.0,1.0,2.0,0.0,1.0,17.0,20.0,"NOV 14, 2018 - BOS vs. CHI"
Terry Rozier,29.616666666666667,5.0,15.0,33.3,0.0,5.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,12.0,19.0,"NOV 14, 2018 - BOS vs. CHI"
Marcus Smart,18.066666666666666,3.0,6.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,8.0,8.0,"NOV 14, 2018 - BOS vs. CHI"
Aron Baynes,18.583333333333332,3.0,9.0,33.3,2.0,5.0,40.0,1.0,1.0,100.0,2.0,9.0,11.0,3.0,0.0,1.0,2.0,1.0,9.0,19.0,"NOV 14, 2018 - BOS vs. CHI"
Semi Ojeleye,21.35,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,23.0,"NOV 14, 2018 - BOS vs. CHI"
Daniel Theis,9.366666666666667,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,-3.0,"NOV 14, 2018 - BOS vs. CHI"
Brad Wanamaker,8.816666666666666,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,"NOV 14, 2018 - BOS vs. CHI"
Guerschon Yabusele,5.633333333333334,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,"NOV 14, 2018 - BOS vs. CHI"
Jayson Tatum F,34.75,9.0,18.0,50.0,5.0,9.0,55.6,4.0,4.0,100.0,3.0,5.0,8.0,0.0,1.0,0.0,2.0,2.0,27.0,-7.0,"NOV 11, 2018 - BOS @ POR"
Gordon Hayward F,31.066666666666666,3.0,7.0,42.9,1.0,3.0,33.3,0.0,0.0,0.0,1.0,8.0,9.0,5.0,1.0,1.0,0.0,1.0,7.0,-5.0,"NOV 11, 2018 - BOS @ POR"
Al Horford C,34.43333333333333,4.0,14.0,28.6,0.0,5.0,0.0,2.0,4.0,50.0,4.0,4.0,8.0,3.0,1.0,2.0,2.0,0.0,10.0,2.0,"NOV 11, 2018 - BOS @ POR"
Jaylen Brown G,28.616666666666667,2.0,7.0,28.6,1.0,4.0,25.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,7.0,-10.0,"NOV 11, 2018 - BOS @ POR"
Kyrie Irving G,32.38333333333333,9.0,24.0,37.5,3.0,10.0,30.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,3.0,5.0,0.0,3.0,21.0,-10.0,"NOV 11, 2018 - BOS @ POR"
Aron Baynes,8.833333333333334,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,-16.0,"NOV 11, 2018 - BOS @ POR"
